Tick,Step,AnimalId,BioEnergy,Elevation,Rule,0_Position,1_Position,ID
60,60,6,49,49,,49.0,50.0,c5b9a317-bd9e-4172-bfb4-b403ee49c241
60,60,61,37,37,,37.0,50.0,4ca29a87-ae27-4a35-a490-aa8ab1656338
60,60,23,49,49,,49.0,51.0,8d903cd6-1ee7-43b9-a7cd-20f4ec74c6eb
60,60,42,48,48,,48.0,51.0,4d331d8c-1bae-408b-adb3-36850963bef8
60,60,2,20,20,,20.0,51.0,daf87346-27b2-48f3-b793-9ef5497925d5
60,60,90,38,38,,38.0,33.0,2cc1cc66-421c-4532-ae24-e89c69ecbc7b
60,60,94,40,40,,40.0,17.0,8d4418bc-fdfe-4687-a6b1-5fc5758095ee
60,60,14,32,32,,32.0,17.0,b499cb2f-ab33-420a-bb1d-c0899e6bf291
60,60,44,49,49,,49.0,50.0,8a218734-015f-488e-b83a-ea45b2641034
60,60,46,49,49,,49.0,51.0,868b0c0d-136e-4c7b-a944-4740d4482c3b
60,60,26,16,16,,16.0,1.0,6b88476e-1524-43e5-a67d-6d1f01eaa93c
60,60,27,49,49,,49.0,50.0,8c198042-776c-4f54-a5a5-467037fda363
60,60,8,38,38,,38.0,51.0,9b885db9-4d7c-4e2f-8d5f-058f26186e17
60,60,1,49,49,,49.0,51.0,c68567e2-a467-44a3-842a-276f70436b05
60,60,3,49,49,,49.0,51.0,346af35b-4cb4-4827-91c1-2734687ae42f
60,60,32,41,41,,41.0,51.0,b02dc006-cff8-4551-9491-7b3e7f937e80
60,60,89,33,33,,33.0,26.0,2151ef5a-02ff-4848-997e-3ecb67603a15
60,60,53,49,49,,49.0,51.0,4630766e-d7f5-4ac9-8c16-e10b22aaa614
60,60,59,49,49,,49.0,51.0,92c7a759-7029-4e38-b21b-df72b91274ff
60,60,10,49,49,,49.0,50.0,23fa3df4-f97d-4050-9d89-a1117ef7a0e8
60,60,57,49,49,,49.0,50.0,3cded0d6-d18b-4000-8a4b-6bf03c7ab23f
60,60,92,49,49,,49.0,50.0,8291e7f5-c023-43a0-b26d-69e05682e054
60,60,87,48,48,,48.0,51.0,4733ba18-ea9b-4f80-9eae-788a8a2ed4de
60,60,62,49,49,,49.0,51.0,b2020f21-11af-4669-a704-5e7c9d69f935
60,60,5,49,49,,49.0,51.0,d1c70f8d-e4ea-4b37-aeaf-ecd3f427d88d
60,60,54,49,49,,49.0,51.0,9e42a025-85f8-4871-b6ac-c3a1662c313c
60,60,0,41,41,,41.0,51.0,92019625-15d4-421a-9c90-e028dec1843a
60,60,93,48,48,,48.0,51.0,ef22e0ab-315d-4378-8c4d-c13c510ac038
60,60,49,36,36,,36.0,51.0,a7d9c228-dcb5-45ff-898a-977ee7f35a66
60,60,19,42,42,,42.0,51.0,bff2dbc7-a526-41c5-8bc6-cb869b1228a0
60,60,63,27,27,,27.0,14.0,d54c867c-b098-41a3-bbbb-21b5143e8479
60,60,64,20,20,,20.0,51.0,f93c9db0-1da3-4a5d-8aab-0060da84daf2
60,60,58,5,5,,5.0,41.0,4e5ad9ec-52d5-42b0-bae0-5a8943976e08
60,60,52,44,44,,44.0,33.0,c9f4548e-9c35-4213-b3ac-bb0825c7d85a
60,60,56,36,36,,36.0,51.0,a7d87359-6a14-4f48-a3a5-b6d1a823d1be
60,60,78,33,33,,33.0,25.0,b5db708e-4887-4245-949e-b3eb59bcadf3
60,60,74,49,49,,49.0,50.0,6e4665df-f9ab-4d01-a505-2c8bf33f8a97
60,60,79,45,45,,45.0,51.0,7363e54f-161e-4de6-84e6-2b06aab4fc10
60,60,41,49,49,,49.0,51.0,947dc6b6-b3f2-4cf9-8a20-a90d3f47471b
60,60,25,48,48,,48.0,51.0,e6ac2f04-e4a2-45a7-9f3b-f277bb93c79c
60,60,28,32,32,,32.0,51.0,d9a56c31-6c8f-433e-81b7-384666891b3d
60,60,70,49,49,,49.0,51.0,fbdce82f-609e-4c6d-a44d-7ac01417c0bd
60,60,48,49,49,,49.0,51.0,af07dad6-da8c-4ac7-a910-9ab20101058a
60,60,69,49,49,,49.0,51.0,6b15c58e-5d74-456d-aa92-5251670dfd86
60,60,45,37,37,,37.0,16.0,afd41d6f-fb92-4922-9ff7-86438aaa8afd
60,60,38,49,49,,49.0,51.0,3d90c016-ec69-44ad-972b-b350ed410ba0
60,60,72,43,43,,43.0,51.0,852541a8-3d73-4f3c-bfe9-a86a41eb9801
60,60,75,35,35,,35.0,34.0,dd758c15-ea5f-4820-8918-e86576ea0cc2
60,60,4,39,39,,39.0,51.0,c011c702-75cc-4ce4-b94f-c4e323492d7b
60,60,29,49,49,,49.0,50.0,0970974a-591f-4712-8ef8-71f9291b81bd
60,60,84,49,49,,49.0,50.0,97be8a86-85b0-4212-9e29-93e4d0c21414
60,60,31,49,49,,49.0,51.0,60ea86e0-da08-4dd8-82eb-6d1ddf4d7c29
60,60,82,49,49,,49.0,51.0,3ffa6c44-4b23-48ee-b2bb-7b71ca806b82
60,60,15,48,48,,48.0,51.0,80d9c517-632c-4451-9ff3-9acfcb9c9e50
60,60,36,49,49,,49.0,51.0,8b9b25d8-66aa-426c-addd-49ed952cd374
60,60,11,49,49,,49.0,50.0,1a349613-87ee-435b-9eba-06f35bad910d
60,60,88,49,49,,49.0,51.0,33ba0209-fc15-4988-989b-25e9c88396c1
60,60,18,32,32,,32.0,41.0,41cbef7e-6b03-47be-be2d-a0248e3c3e79
60,60,24,49,49,,49.0,51.0,1ca3c5ff-a622-428f-b555-e4d884ebd782
60,60,91,37,37,,37.0,46.0,80e9743f-ebe8-40ed-992d-8c1431b59aea
60,60,12,49,49,,49.0,50.0,80acb340-7382-4c25-ae74-76eff867c654
60,60,95,49,49,,49.0,51.0,03869c87-5a57-4ac7-8c0b-fe2b232e9fa6
60,60,55,49,49,,49.0,51.0,19a092e7-f786-4de8-a8ab-698cb249b556
60,60,16,49,49,,49.0,51.0,37b51050-4b3a-4df6-8bc7-086589c6efe5
60,60,34,49,49,,49.0,51.0,94aa0028-2d90-4d39-ac69-7120028fe129
60,60,66,48,48,,48.0,51.0,d30ce0c8-50be-4e33-8581-c0831a461a7e
60,60,50,49,49,,49.0,50.0,1e2bb17e-b66a-41d5-8245-64da2ac1e81a
60,60,47,49,49,,49.0,51.0,dda414ee-9bf2-43eb-9c92-ebeb5c382c6e
60,60,86,37,37,,37.0,33.0,70bfbdf1-21e8-4ddb-9b66-64bfd86f0270
60,60,43,48,48,,48.0,51.0,cc8db60e-f63b-4a3b-9480-b18072afd323
60,60,37,9,9,,9.0,0.0,faffb04b-c36c-453e-bb21-b4f8f906d2c0
60,60,83,49,49,,49.0,51.0,f0a5fc2b-9ab2-4767-a53f-5760b86fe461
60,60,17,48,48,,48.0,50.0,19a64d66-ed1a-4cc1-9623-4ac28ea37751
60,60,76,49,49,,49.0,51.0,363cad0d-1ca6-405a-a644-b4c59fe91411
60,60,81,49,49,,49.0,51.0,636e6b70-52c1-4228-99f5-86d5f62722f6
60,60,13,49,49,,49.0,51.0,09c42c13-37a3-4796-a8bc-3b4e0f850f6a
60,60,71,49,49,,49.0,51.0,10b53bee-d6b6-48d3-9b3c-aad2e05d3ba3
60,60,21,36,36,,36.0,51.0,b2f4d4be-787f-448b-ac74-6d27ed7468e3
60,60,85,49,49,,49.0,50.0,a328002a-490c-486a-b68b-3a05334e6cbb
61,61,80,9,9,,9.0,20.0,57d0ee1b-a76e-4a34-bd7f-91ea6feb67bc
61,61,33,48,48,,48.0,50.0,7e799986-eb59-4f1a-b05d-4a587e0dbb60
61,61,20,49,49,,49.0,50.0,05402b1c-64ad-4fa9-83a5-b18bb6308053
61,61,9,24,24,,24.0,51.0,dae6339b-58cc-453c-98b3-36dda9c1e29c
61,61,35,26,26,,26.0,51.0,0a87ffed-58ae-4860-9b5c-841727dc0cb2
61,61,22,49,49,,49.0,51.0,57fef91d-56cb-4e61-9cd3-e936e6e89d6b
61,61,73,49,49,,49.0,51.0,033c2f8d-984c-476c-a9ef-01175a6f96b6
61,61,65,46,46,,46.0,51.0,daa02ece-08e5-42e9-809f-5e2d07a87ecc
61,61,30,49,49,,49.0,51.0,b4976d00-afd9-4fad-a94c-8e604e8a25ee
61,61,51,45,45,,45.0,51.0,9c8a1749-8f4e-46c6-a606-263481d29e2e
61,61,68,45,45,,45.0,51.0,a6591fa9-85f8-405f-b155-b1d503900fbb
61,61,77,49,49,,49.0,51.0,c073049b-7a60-4c24-893b-ef142a2cbc33
61,61,7,49,49,,49.0,51.0,b035c8ee-a170-45a5-8657-ebc8aae51c57
61,61,67,48,48,,48.0,50.0,f11f2da0-e413-40ce-a6ca-5bcb6c854111
61,61,40,27,27,,27.0,50.0,241c9f6f-07ba-4946-95c4-2d72740f7195
61,61,60,48,48,,48.0,51.0,d8995e28-01d5-4f8c-b97b-59d2395129df
61,61,39,49,49,,49.0,51.0,ac8091eb-db5e-4902-b1ae-2b535929a9d8
61,61,6,49,49,,49.0,51.0,c5b9a317-bd9e-4172-bfb4-b403ee49c241
61,61,61,37,37,,37.0,51.0,4ca29a87-ae27-4a35-a490-aa8ab1656338
61,61,23,48,48,,48.0,50.0,8d903cd6-1ee7-43b9-a7cd-20f4ec74c6eb
61,61,42,49,49,,49.0,51.0,4d331d8c-1bae-408b-adb3-36850963bef8
61,61,2,21,21,,21.0,51.0,daf87346-27b2-48f3-b793-9ef5497925d5
61,61,90,38,38,,38.0,33.0,2cc1cc66-421c-4532-ae24-e89c69ecbc7b
61,61,94,40,40,,40.0,17.0,8d4418bc-fdfe-4687-a6b1-5fc5758095ee
61,61,14,32,32,,32.0,17.0,b499cb2f-ab33-420a-bb1d-c0899e6bf291
61,61,44,49,49,,49.0,51.0,8a218734-015f-488e-b83a-ea45b2641034
61,61,46,49,49,,49.0,50.0,868b0c0d-136e-4c7b-a944-4740d4482c3b
61,61,26,16,16,,16.0,1.0,6b88476e-1524-43e5-a67d-6d1f01eaa93c
61,61,27,49,49,,49.0,51.0,8c198042-776c-4f54-a5a5-467037fda363
61,61,8,39,39,,39.0,51.0,9b885db9-4d7c-4e2f-8d5f-058f26186e17
61,61,1,48,48,,48.0,50.0,c68567e2-a467-44a3-842a-276f70436b05
61,61,3,49,49,,49.0,50.0,346af35b-4cb4-4827-91c1-2734687ae42f
61,61,32,42,42,,42.0,51.0,b02dc006-cff8-4551-9491-7b3e7f937e80
61,61,89,33,33,,33.0,26.0,2151ef5a-02ff-4848-997e-3ecb67603a15
61,61,53,49,49,,49.0,50.0,4630766e-d7f5-4ac9-8c16-e10b22aaa614
61,61,59,49,49,,49.0,51.0,92c7a759-7029-4e38-b21b-df72b91274ff
61,61,10,49,49,,49.0,51.0,23fa3df4-f97d-4050-9d89-a1117ef7a0e8
61,61,57,49,49,,49.0,51.0,3cded0d6-d18b-4000-8a4b-6bf03c7ab23f
61,61,92,49,49,,49.0,51.0,8291e7f5-c023-43a0-b26d-69e05682e054
61,61,87,49,49,,49.0,51.0,4733ba18-ea9b-4f80-9eae-788a8a2ed4de
61,61,62,49,49,,49.0,51.0,b2020f21-11af-4669-a704-5e7c9d69f935
61,61,5,48,48,,48.0,50.0,d1c70f8d-e4ea-4b37-aeaf-ecd3f427d88d
61,61,54,49,49,,49.0,51.0,9e42a025-85f8-4871-b6ac-c3a1662c313c
61,61,0,42,42,,42.0,51.0,92019625-15d4-421a-9c90-e028dec1843a
61,61,93,49,49,,49.0,51.0,ef22e0ab-315d-4378-8c4d-c13c510ac038
61,61,49,37,37,,37.0,51.0,a7d9c228-dcb5-45ff-898a-977ee7f35a66
61,61,19,43,43,,43.0,51.0,bff2dbc7-a526-41c5-8bc6-cb869b1228a0
61,61,63,27,27,,27.0,14.0,d54c867c-b098-41a3-bbbb-21b5143e8479
61,61,64,21,21,,21.0,51.0,f93c9db0-1da3-4a5d-8aab-0060da84daf2
61,61,58,5,5,,5.0,41.0,4e5ad9ec-52d5-42b0-bae0-5a8943976e08
61,61,52,44,44,,44.0,33.0,c9f4548e-9c35-4213-b3ac-bb0825c7d85a
61,61,56,37,37,,37.0,51.0,a7d87359-6a14-4f48-a3a5-b6d1a823d1be
61,61,78,33,33,,33.0,25.0,b5db708e-4887-4245-949e-b3eb59bcadf3
61,61,74,49,49,,49.0,51.0,6e4665df-f9ab-4d01-a505-2c8bf33f8a97
61,61,79,46,46,,46.0,51.0,7363e54f-161e-4de6-84e6-2b06aab4fc10
61,61,41,49,49,,49.0,51.0,947dc6b6-b3f2-4cf9-8a20-a90d3f47471b
61,61,25,49,49,,49.0,51.0,e6ac2f04-e4a2-45a7-9f3b-f277bb93c79c
61,61,28,33,33,,33.0,51.0,d9a56c31-6c8f-433e-81b7-384666891b3d
61,61,70,49,49,,49.0,50.0,fbdce82f-609e-4c6d-a44d-7ac01417c0bd
61,61,48,48,48,,48.0,50.0,af07dad6-da8c-4ac7-a910-9ab20101058a
61,61,69,49,49,,49.0,50.0,6b15c58e-5d74-456d-aa92-5251670dfd86
61,61,45,37,37,,37.0,16.0,afd41d6f-fb92-4922-9ff7-86438aaa8afd
61,61,38,49,49,,49.0,51.0,3d90c016-ec69-44ad-972b-b350ed410ba0
61,61,72,44,44,,44.0,51.0,852541a8-3d73-4f3c-bfe9-a86a41eb9801
61,61,75,35,35,,35.0,34.0,dd758c15-ea5f-4820-8918-e86576ea0cc2
61,61,4,40,40,,40.0,51.0,c011c702-75cc-4ce4-b94f-c4e323492d7b
61,61,29,49,49,,49.0,51.0,0970974a-591f-4712-8ef8-71f9291b81bd
61,61,84,49,49,,49.0,51.0,97be8a86-85b0-4212-9e29-93e4d0c21414
61,61,31,48,48,,48.0,50.0,60ea86e0-da08-4dd8-82eb-6d1ddf4d7c29
61,61,82,49,49,,49.0,51.0,3ffa6c44-4b23-48ee-b2bb-7b71ca806b82
61,61,15,49,49,,49.0,51.0,80d9c517-632c-4451-9ff3-9acfcb9c9e50
61,61,36,49,49,,49.0,50.0,8b9b25d8-66aa-426c-addd-49ed952cd374
61,61,11,49,49,,49.0,51.0,1a349613-87ee-435b-9eba-06f35bad910d
61,61,88,49,49,,49.0,50.0,33ba0209-fc15-4988-989b-25e9c88396c1
61,61,18,32,32,,32.0,41.0,41cbef7e-6b03-47be-be2d-a0248e3c3e79
61,61,24,48,48,,48.0,50.0,1ca3c5ff-a622-428f-b555-e4d884ebd782
61,61,91,37,37,,37.0,47.0,80e9743f-ebe8-40ed-992d-8c1431b59aea
61,61,12,49,49,,49.0,51.0,80acb340-7382-4c25-ae74-76eff867c654
61,61,95,49,49,,49.0,51.0,03869c87-5a57-4ac7-8c0b-fe2b232e9fa6
61,61,55,49,49,,49.0,51.0,19a092e7-f786-4de8-a8ab-698cb249b556
61,61,16,49,49,,49.0,50.0,37b51050-4b3a-4df6-8bc7-086589c6efe5
61,61,34,49,49,,49.0,51.0,94aa0028-2d90-4d39-ac69-7120028fe129
61,61,66,49,49,,49.0,51.0,d30ce0c8-50be-4e33-8581-c0831a461a7e
61,61,50,49,49,,49.0,51.0,1e2bb17e-b66a-41d5-8245-64da2ac1e81a
61,61,47,48,48,,48.0,51.0,dda414ee-9bf2-43eb-9c92-ebeb5c382c6e
61,61,86,37,37,,37.0,33.0,70bfbdf1-21e8-4ddb-9b66-64bfd86f0270
61,61,43,49,49,,49.0,51.0,cc8db60e-f63b-4a3b-9480-b18072afd323
61,61,37,9,9,,9.0,0.0,faffb04b-c36c-453e-bb21-b4f8f906d2c0
61,61,83,49,49,,49.0,51.0,f0a5fc2b-9ab2-4767-a53f-5760b86fe461
61,61,17,48,48,,48.0,51.0,19a64d66-ed1a-4cc1-9623-4ac28ea37751
61,61,76,49,49,,49.0,50.0,363cad0d-1ca6-405a-a644-b4c59fe91411
61,61,81,49,49,,49.0,51.0,636e6b70-52c1-4228-99f5-86d5f62722f6
61,61,13,49,49,,49.0,51.0,09c42c13-37a3-4796-a8bc-3b4e0f850f6a
61,61,71,49,49,,49.0,51.0,10b53bee-d6b6-48d3-9b3c-aad2e05d3ba3
61,61,21,37,37,,37.0,51.0,b2f4d4be-787f-448b-ac74-6d27ed7468e3
61,61,85,49,49,,49.0,51.0,a328002a-490c-486a-b68b-3a05334e6cbb
62,62,80,9,9,,9.0,20.0,57d0ee1b-a76e-4a34-bd7f-91ea6feb67bc
62,62,33,48,48,,48.0,51.0,7e799986-eb59-4f1a-b05d-4a587e0dbb60
62,62,20,49,49,,49.0,51.0,05402b1c-64ad-4fa9-83a5-b18bb6308053
62,62,9,25,25,,25.0,51.0,dae6339b-58cc-453c-98b3-36dda9c1e29c
62,62,35,27,27,,27.0,51.0,0a87ffed-58ae-4860-9b5c-841727dc0cb2
62,62,22,49,49,,49.0,51.0,57fef91d-56cb-4e61-9cd3-e936e6e89d6b
62,62,73,49,49,,49.0,51.0,033c2f8d-984c-476c-a9ef-01175a6f96b6
62,62,65,47,47,,47.0,51.0,daa02ece-08e5-42e9-809f-5e2d07a87ecc
62,62,30,48,48,,48.0,50.0,b4976d00-afd9-4fad-a94c-8e604e8a25ee
62,62,51,46,46,,46.0,51.0,9c8a1749-8f4e-46c6-a606-263481d29e2e
62,62,68,46,46,,46.0,51.0,a6591fa9-85f8-405f-b155-b1d503900fbb
62,62,77,49,49,,49.0,51.0,c073049b-7a60-4c24-893b-ef142a2cbc33
62,62,7,49,49,,49.0,50.0,b035c8ee-a170-45a5-8657-ebc8aae51c57
62,62,67,48,48,,48.0,51.0,f11f2da0-e413-40ce-a6ca-5bcb6c854111
62,62,40,27,27,,27.0,51.0,241c9f6f-07ba-4946-95c4-2d72740f7195
62,62,60,49,49,,49.0,51.0,d8995e28-01d5-4f8c-b97b-59d2395129df
62,62,39,49,49,,49.0,50.0,ac8091eb-db5e-4902-b1ae-2b535929a9d8
62,62,6,49,49,,49.0,50.0,c5b9a317-bd9e-4172-bfb4-b403ee49c241
62,62,61,38,38,,38.0,51.0,4ca29a87-ae27-4a35-a490-aa8ab1656338
62,62,23,48,48,,48.0,51.0,8d903cd6-1ee7-43b9-a7cd-20f4ec74c6eb
62,62,42,48,48,,48.0,50.0,4d331d8c-1bae-408b-adb3-36850963bef8
62,62,2,22,22,,22.0,51.0,daf87346-27b2-48f3-b793-9ef5497925d5
62,62,90,38,38,,38.0,33.0,2cc1cc66-421c-4532-ae24-e89c69ecbc7b
62,62,94,40,40,,40.0,17.0,8d4418bc-fdfe-4687-a6b1-5fc5758095ee
62,62,14,32,32,,32.0,17.0,b499cb2f-ab33-420a-bb1d-c0899e6bf291
62,62,44,48,48,,48.0,50.0,8a218734-015f-488e-b83a-ea45b2641034
62,62,46,49,49,,49.0,51.0,868b0c0d-136e-4c7b-a944-4740d4482c3b
62,62,26,16,16,,16.0,1.0,6b88476e-1524-43e5-a67d-6d1f01eaa93c
62,62,27,49,49,,49.0,50.0,8c198042-776c-4f54-a5a5-467037fda363
62,62,8,40,40,,40.0,51.0,9b885db9-4d7c-4e2f-8d5f-058f26186e17
62,62,1,48,48,,48.0,51.0,c68567e2-a467-44a3-842a-276f70436b05
62,62,3,49,49,,49.0,51.0,346af35b-4cb4-4827-91c1-2734687ae42f
62,62,32,43,43,,43.0,51.0,b02dc006-cff8-4551-9491-7b3e7f937e80
62,62,89,33,33,,33.0,26.0,2151ef5a-02ff-4848-997e-3ecb67603a15
62,62,53,49,49,,49.0,51.0,4630766e-d7f5-4ac9-8c16-e10b22aaa614
62,62,59,49,49,,49.0,51.0,92c7a759-7029-4e38-b21b-df72b91274ff
62,62,10,49,49,,49.0,50.0,23fa3df4-f97d-4050-9d89-a1117ef7a0e8
62,62,57,49,49,,49.0,50.0,3cded0d6-d18b-4000-8a4b-6bf03c7ab23f
62,62,92,49,49,,49.0,50.0,8291e7f5-c023-43a0-b26d-69e05682e054
62,62,87,48,48,,48.0,50.0,4733ba18-ea9b-4f80-9eae-788a8a2ed4de
62,62,62,49,49,,49.0,51.0,b2020f21-11af-4669-a704-5e7c9d69f935
62,62,5,48,48,,48.0,51.0,d1c70f8d-e4ea-4b37-aeaf-ecd3f427d88d
62,62,54,49,49,,49.0,51.0,9e42a025-85f8-4871-b6ac-c3a1662c313c
62,62,0,43,43,,43.0,51.0,92019625-15d4-421a-9c90-e028dec1843a
62,62,93,48,48,,48.0,51.0,ef22e0ab-315d-4378-8c4d-c13c510ac038
62,62,49,38,38,,38.0,51.0,a7d9c228-dcb5-45ff-898a-977ee7f35a66
62,62,19,44,44,,44.0,51.0,bff2dbc7-a526-41c5-8bc6-cb869b1228a0
62,62,63,27,27,,27.0,14.0,d54c867c-b098-41a3-bbbb-21b5143e8479
62,62,64,22,22,,22.0,51.0,f93c9db0-1da3-4a5d-8aab-0060da84daf2
62,62,58,5,5,,5.0,41.0,4e5ad9ec-52d5-42b0-bae0-5a8943976e08
62,62,52,44,44,,44.0,33.0,c9f4548e-9c35-4213-b3ac-bb0825c7d85a
62,62,56,38,38,,38.0,51.0,a7d87359-6a14-4f48-a3a5-b6d1a823d1be
62,62,78,33,33,,33.0,25.0,b5db708e-4887-4245-949e-b3eb59bcadf3
62,62,74,49,49,,49.0,50.0,6e4665df-f9ab-4d01-a505-2c8bf33f8a97
62,62,79,47,47,,47.0,51.0,7363e54f-161e-4de6-84e6-2b06aab4fc10
62,62,41,49,49,,49.0,51.0,947dc6b6-b3f2-4cf9-8a20-a90d3f47471b
62,62,25,48,48,,48.0,50.0,e6ac2f04-e4a2-45a7-9f3b-f277bb93c79c
62,62,28,34,34,,34.0,51.0,d9a56c31-6c8f-433e-81b7-384666891b3d
62,62,70,49,49,,49.0,51.0,fbdce82f-609e-4c6d-a44d-7ac01417c0bd
62,62,48,49,49,,49.0,50.0,af07dad6-da8c-4ac7-a910-9ab20101058a
62,62,69,49,49,,49.0,51.0,6b15c58e-5d74-456d-aa92-5251670dfd86
62,62,45,37,37,,37.0,16.0,afd41d6f-fb92-4922-9ff7-86438aaa8afd
62,62,38,49,49,,49.0,51.0,3d90c016-ec69-44ad-972b-b350ed410ba0
62,62,72,45,45,,45.0,51.0,852541a8-3d73-4f3c-bfe9-a86a41eb9801
62,62,75,35,35,,35.0,34.0,dd758c15-ea5f-4820-8918-e86576ea0cc2
62,62,4,41,41,,41.0,51.0,c011c702-75cc-4ce4-b94f-c4e323492d7b
62,62,29,49,49,,49.0,50.0,0970974a-591f-4712-8ef8-71f9291b81bd
62,62,84,49,49,,49.0,50.0,97be8a86-85b0-4212-9e29-93e4d0c21414
62,62,31,48,48,,48.0,51.0,60ea86e0-da08-4dd8-82eb-6d1ddf4d7c29
62,62,82,49,49,,49.0,51.0,3ffa6c44-4b23-48ee-b2bb-7b71ca806b82
62,62,15,48,48,,48.0,50.0,80d9c517-632c-4451-9ff3-9acfcb9c9e50
62,62,36,49,49,,49.0,51.0,8b9b25d8-66aa-426c-addd-49ed952cd374
62,62,11,49,49,,49.0,50.0,1a349613-87ee-435b-9eba-06f35bad910d
62,62,88,49,49,,49.0,51.0,33ba0209-fc15-4988-989b-25e9c88396c1
62,62,18,32,32,,32.0,41.0,41cbef7e-6b03-47be-be2d-a0248e3c3e79
62,62,24,48,48,,48.0,51.0,1ca3c5ff-a622-428f-b555-e4d884ebd782
62,62,91,37,37,,37.0,48.0,80e9743f-ebe8-40ed-992d-8c1431b59aea
62,62,12,49,49,,49.0,50.0,80acb340-7382-4c25-ae74-76eff867c654
62,62,95,49,49,,49.0,51.0,03869c87-5a57-4ac7-8c0b-fe2b232e9fa6
62,62,55,49,49,,49.0,51.0,19a092e7-f786-4de8-a8ab-698cb249b556
62,62,16,49,49,,49.0,51.0,37b51050-4b3a-4df6-8bc7-086589c6efe5
62,62,34,49,49,,49.0,51.0,94aa0028-2d90-4d39-ac69-7120028fe129
62,62,66,48,48,,48.0,51.0,d30ce0c8-50be-4e33-8581-c0831a461a7e
62,62,50,49,49,,49.0,50.0,1e2bb17e-b66a-41d5-8245-64da2ac1e81a
62,62,47,49,49,,49.0,51.0,dda414ee-9bf2-43eb-9c92-ebeb5c382c6e
62,62,86,37,37,,37.0,33.0,70bfbdf1-21e8-4ddb-9b66-64bfd86f0270
62,62,43,48,48,,48.0,50.0,cc8db60e-f63b-4a3b-9480-b18072afd323
62,62,37,9,9,,9.0,0.0,faffb04b-c36c-453e-bb21-b4f8f906d2c0
62,62,83,49,49,,49.0,51.0,f0a5fc2b-9ab2-4767-a53f-5760b86fe461
62,62,17,49,49,,49.0,51.0,19a64d66-ed1a-4cc1-9623-4ac28ea37751
62,62,76,49,49,,49.0,51.0,363cad0d-1ca6-405a-a644-b4c59fe91411
62,62,81,49,49,,49.0,51.0,636e6b70-52c1-4228-99f5-86d5f62722f6
62,62,13,49,49,,49.0,51.0,09c42c13-37a3-4796-a8bc-3b4e0f850f6a
62,62,71,49,49,,49.0,51.0,10b53bee-d6b6-48d3-9b3c-aad2e05d3ba3
62,62,21,38,38,,38.0,51.0,b2f4d4be-787f-448b-ac74-6d27ed7468e3
62,62,85,49,49,,49.0,50.0,a328002a-490c-486a-b68b-3a05334e6cbb
63,63,80,9,9,,9.0,20.0,57d0ee1b-a76e-4a34-bd7f-91ea6feb67bc
63,63,33,49,49,,49.0,51.0,7e799986-eb59-4f1a-b05d-4a587e0dbb60
63,63,20,49,49,,49.0,50.0,05402b1c-64ad-4fa9-83a5-b18bb6308053
63,63,9,26,26,,26.0,51.0,dae6339b-58cc-453c-98b3-36dda9c1e29c
63,63,35,28,28,,28.0,51.0,0a87ffed-58ae-4860-9b5c-841727dc0cb2
63,63,22,49,49,,49.0,51.0,57fef91d-56cb-4e61-9cd3-e936e6e89d6b
63,63,73,49,49,,49.0,51.0,033c2f8d-984c-476c-a9ef-01175a6f96b6
63,63,65,48,48,,48.0,51.0,daa02ece-08e5-42e9-809f-5e2d07a87ecc
63,63,30,48,48,,48.0,51.0,b4976d00-afd9-4fad-a94c-8e604e8a25ee
63,63,51,47,47,,47.0,51.0,9c8a1749-8f4e-46c6-a606-263481d29e2e
63,63,68,47,47,,47.0,51.0,a6591fa9-85f8-405f-b155-b1d503900fbb
63,63,77,49,49,,49.0,51.0,c073049b-7a60-4c24-893b-ef142a2cbc33
63,63,7,49,49,,49.0,51.0,b035c8ee-a170-45a5-8657-ebc8aae51c57
63,63,67,49,49,,49.0,51.0,f11f2da0-e413-40ce-a6ca-5bcb6c854111
63,63,40,28,28,,28.0,51.0,241c9f6f-07ba-4946-95c4-2d72740f7195
63,63,60,49,49,,49.0,50.0,d8995e28-01d5-4f8c-b97b-59d2395129df
63,63,39,49,49,,49.0,51.0,ac8091eb-db5e-4902-b1ae-2b535929a9d8
63,63,6,49,49,,49.0,51.0,c5b9a317-bd9e-4172-bfb4-b403ee49c241
63,63,61,39,39,,39.0,51.0,4ca29a87-ae27-4a35-a490-aa8ab1656338
63,63,23,49,49,,49.0,51.0,8d903cd6-1ee7-43b9-a7cd-20f4ec74c6eb
63,63,42,48,48,,48.0,51.0,4d331d8c-1bae-408b-adb3-36850963bef8
63,63,2,23,23,,23.0,51.0,daf87346-27b2-48f3-b793-9ef5497925d5
63,63,90,38,38,,38.0,33.0,2cc1cc66-421c-4532-ae24-e89c69ecbc7b
63,63,94,40,40,,40.0,17.0,8d4418bc-fdfe-4687-a6b1-5fc5758095ee
63,63,14,32,32,,32.0,17.0,b499cb2f-ab33-420a-bb1d-c0899e6bf291
63,63,44,49,49,,49.0,50.0,8a218734-015f-488e-b83a-ea45b2641034
63,63,46,49,49,,49.0,50.0,868b0c0d-136e-4c7b-a944-4740d4482c3b
63,63,26,16,16,,16.0,1.0,6b88476e-1524-43e5-a67d-6d1f01eaa93c
63,63,27,49,49,,49.0,51.0,8c198042-776c-4f54-a5a5-467037fda363
63,63,8,41,41,,41.0,51.0,9b885db9-4d7c-4e2f-8d5f-058f26186e17
