AnimalID,TickNum,LandscapePatch 0,LandscapePatch 1,LandscapePatch 2,LandscapePatch 3,LandscapePatch 4,LandscapePatch 5,LandscapePatch 6,LandscapePatch 7,LandscapePatch 8,Current Elevation,Previous Elevation,Fitness Gained,Average Fitness,Total Fitness,X Pos,Y Pos
6,3,28,29,29,27,27,27,26,26,26,27,26,1,1.0,2,45,28
7,3,25,25,25,25,25,25,25,25,25,25,25,0,0.0,0,46,25
8,3,10,10,11,8,8,9,6,6,7,8,9,-1,1.0,0,23,31
9,3,31,33,35,29,31,33,28,30,32,31,32,-1,3.0,5,31,36
10,3,30,32,34,30,32,34,30,32,34,32,30,2,2.0,4,28,45
11,3,17,16,16,19,18,18,20,19,19,18,16,2,2.0,4,21,14
12,3,33,35,37,32,33,35,30,31,33,33,30,3,3.0,9,33,35
13,3,49,49,49,49,49,49,49,49,49,49,49,0,0.0,0,3,47
14,3,46,47,48,46,47,48,46,47,48,47,46,1,1.0,2,37,1
15,3,44,43,41,43,42,41,43,41,40,42,41,1,1.5,3,10,41
16,3,30,28,27,30,28,27,30,28,27,28,27,1,1.0,3,18,46
17,3,45,45,43,45,44,43,44,43,42,44,45,-1,1.5,2,8,40
18,3,39,38,36,38,37,35,37,35,33,37,35,2,3.0,9,11,37
19,3,33,32,30,31,30,28,29,28,26,30,26,4,4.0,8,12,34
20,3,29,31,33,31,33,35,32,34,36,33,36,-3,3.0,0,31,13
21,3,28,28,29,27,27,27,26,26,26,27,26,1,1.0,2,44,28
22,3,26,27,27,28,29,29,30,31,31,29,31,-2,3.0,1,38,20
23,3,23,24,25,23,23,24,22,23,24,23,23,0,1.0,1,38,26
24,3,33,32,31,31,30,29,29,28,27,30,31,-1,2.0,3,7,31
25,3,42,42,42,40,40,41,38,39,39,40,40,0,2.0,2,43,35
26,3,21,22,23,23,24,25,24,25,26,24,26,-2,2.5,3,36,22
27,3,49,49,49,49,49,49,49,49,49,49,49,0,0.0,0,1,45
28,3,32,32,32,30,30,30,28,28,28,30,28,2,2.0,2,3,30
29,3,30,30,30,28,28,28,27,27,26,28,27,1,1.0,2,2,29
30,3,25,26,27,25,26,27,25,26,27,26,26,0,1.0,1,24,48
31,3,30,30,30,32,32,32,34,34,34,32,32,0,0.0,0,2,19
32,3,23,24,25,24,25,26,26,27,28,25,26,-1,3.0,2,36,21
33,3,26,25,25,25,24,23,24,23,23,24,25,-1,1.0,0,6,27
34,3,45,46,47,46,47,47,46,47,48,47,48,-1,1.0,0,37,6
35,3,19,18,18,20,19,19,21,21,20,19,20,-1,0.0,0,21,13
36,3,33,34,35,35,36,37,37,38,39,36,33,3,3.0,3,35,15
37,3,19,21,24,17,19,22,15,17,19,19,15,4,4.0,4,28,33
38,3,46,47,48,47,47,48,47,48,48,47,48,-1,1.0,0,38,6
39,3,29,30,32,29,30,32,28,30,32,30,29,1,1.333333,4,27,48
