AnimalID,TickNum,LandscapePatch 0,LandscapePatch 1,LandscapePatch 2,LandscapePatch 3,LandscapePatch 4,LandscapePatch 5,LandscapePatch 6,LandscapePatch 7,LandscapePatch 8,Current Elevation,Previous Elevation,Fitness Gained,Average Fitness,Total Fitness,X Pos,Y Pos
54,24,0.8367347,0.71428573,0.0,0.59183675,0.7346939,1.0,0.48979592,0.0,0.93877554,36,35,1,23.727272,261,12,48
55,24,0.90217394,0.8804348,0.6847826,0.92391306,0.70652175,0.70652175,0.7282609,1.0,0.7173913,65,65,0,15.444445,139,23,1
56,24,0.52747256,0.3956044,0.6813187,0.8021978,0.7692308,0.2967033,1.0,0.31868133,0.74725276,70,70,0,18.5,185,30,4
57,24,0.0,0.0,0.0,0.0,0.7659575,0.0,1.0,0.7446808,0.0,36,47,-11,44.0,341,49,23
58,24,0.77011496,0.81609195,1.0,0.62068963,0.9770115,0.86206895,0.9195402,0.83908045,0.7586207,85,75,10,24.166666,290,45,5
59,24,0.0,0.4090909,1.0,0.0,0.47727272,0.8636364,0.0,0.9318182,0.1590909,21,21,0,0.0,0,0,28
60,24,0.9764706,0.9882353,0.7647059,1.0,0.9647059,0.91764706,0.92941177,0.7529412,0.90588236,82,83,-1,7.181818,78,20,4
61,24,0.0,0.4090909,1.0,0.0,0.47727272,0.8636364,0.0,0.9318182,0.1590909,21,21,0,12.5,25,0,28
62,24,0.22580644,0.0,0.7903226,0.0,0.19354838,1.0,0.0,0.0,0.0,12,49,-37,32.333332,351,48,30
63,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,43,49
64,24,0.0,0.03508772,0.5964912,0.5263158,1.0,0.71929824,0.3859649,0.2631579,0.9298246,57,15,42,21.363636,235,2,21
65,24,0.97530866,0.5555556,0.6296296,0.7654321,1.0,0.8888889,0.8765432,0.80246913,1.0,81,81,0,10.0,10,1,1
66,24,0.32352942,0.22058824,0.7794118,1.0,0.7794118,0.64705884,0.85294116,0.8235294,0.5,53,53,0,22.0,44,2,19
67,24,0.48101267,0.51898736,0.9113924,1.0,0.75949365,0.62025315,0.98734176,0.87341774,0.7848101,60,69,-9,10.111111,82,39,2
68,24,0.5409836,0.704918,0.6393443,1.0,0.08196721,0.57377046,0.45901638,0.4262295,0.57377046,5,33,-28,22.09091,215,2,32
69,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,41,50
70,24,0.6956522,0.70652175,0.84782606,0.70652175,1.0,0.9347826,0.70652175,0.8043478,0.8586956,92,86,6,9.583333,115,48,1
71,24,0.0,0.0,0.7659575,0.87234044,1.0,0.7446808,0.0,0.06382979,0.63829786,47,0,47,36.142857,253,48,22
72,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7.0,21,22,49
73,24,0.44117647,0.8382353,0.60294116,0.32352942,0.22058824,0.7794118,1.0,0.7794118,0.64705884,15,15,0,30.0,30,2,20
74,24,0.6956522,0.70652175,0.84782606,0.70652175,1.0,0.9347826,0.70652175,0.8043478,0.8586956,92,86,6,15.083333,181,48,1
75,24,0.0,0.0,0.33333334,0.25490198,0.09803922,0.49019608,0.13725491,0.5686275,1.0,5,29,-24,14.083333,145,1,35
76,24,0.82758623,0.83908045,0.7586207,0.77011496,0.87356323,0.6781609,1.0,0.0,0.6896552,76,87,-11,16.928572,226,47,7
77,24,0.943662,0.0,0.0,1.0,0.0,0.0,0.87323946,0.0,0.0,0,62,-62,13.25,97,50,11
78,24,0.7654321,1.0,0.8888889,0.8765432,0.80246913,1.0,0.0,0.0,0.0,65,65,0,0.0,0,1,0
79,24,0.6956522,0.70652175,0.84782606,0.70652175,1.0,0.9347826,0.70652175,0.8043478,0.8586956,92,86,6,23.416666,281,48,1
80,24,0.5540541,0.04054054,0.7432432,0.7162162,0.527027,0.5135135,0.5945946,0.5405405,1.0,39,39,0,48.6,243,4,20
81,24,0.4065934,0.52747256,0.3956044,0.6703297,0.8021978,0.7692308,0.8131868,1.0,0.31868133,73,61,12,12.153846,158,29,4
82,24,0.88095236,0.96428573,0.88095236,0.7619048,0.95238096,0.6785714,0.8452381,0.96428573,1.0,80,64,16,12.6,189,9,4
83,24,0.2580645,0.5,0.0,0.0,0.7903226,0.0,0.19354838,1.0,0.0,49,62,-13,34.1,328,49,31
84,24,1.0,0.1,0.54285717,0.18571429,0.87142855,0.8428571,0.3857143,0.42857143,0.75714284,61,13,48,27.4,274,9,27
85,24,0.13235295,0.04411765,0.8235294,1.0,0.3529412,0.75,0.29411766,0.0,0.0,24,20,4,21.916666,263,15,48
86,24,0.7777778,0.7777778,0.7654321,0.91358024,1.0,0.91358024,0.79012346,0.9876543,0.7037037,81,74,7,17.733334,266,9,5
87,24,0.7654321,1.0,0.8888889,0.8765432,0.80246913,1.0,0.0,0.0,0.0,65,65,0,10.0,10,1,0
88,24,0.92105263,0.5394737,0.82894737,0.6184211,0.81578946,0.94736844,0.94736844,0.92105263,1.0,62,76,-14,14.0,126,1,6
89,24,0.575,0.8375,0.925,0.775,0.6125,0.8375,0.9875,0.725,1.0,49,79,-30,10.909091,90,21,7
90,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,30,49
91,24,0.67901236,0.7654321,0.0,0.6666667,0.8888889,0.0,0.6419753,1.0,0.0,72,54,18,18.916666,227,49,14
92,24,0.0,0.0,1.0,0.0,0.0,0.56,0.0,0.9,0.0,0,50,-50,31.8,268,48,37
93,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,35,49
94,24,0.67901236,0.7654321,0.0,0.6666667,0.8888889,0.0,0.6419753,1.0,0.0,72,54,18,30.5,366,49,14
95,24,0.0,0.2580645,0.5,0.22580644,0.0,0.7903226,0.0,0.19354838,1.0,0,62,-62,33.333332,238,48,31
0,25,0.0,0.2112676,0.29577464,0.0,0.07042254,0.47887325,0.0,1.0,0.0,5,0,5,10.142858,142,0,46
1,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,38,50
2,25,0.4883721,0.8023256,0.68604654,0.6976744,0.60465115,0.60465115,0.7790698,1.0,0.68604654,52,67,-15,11.642858,148,11,8
3,25,0.0,0.7903226,0.0,0.19354838,1.0,0.0,0.0,0.0,0.0,62,49,13,30.214285,423,49,30
4,25,0.32352942,0.22058824,0.7794118,1.0,0.7794118,0.64705884,0.85294116,0.8235294,0.5,53,56,-3,22.333334,265,2,19
5,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,0,7,7.0,56,25,49
6,25,0.92105263,0.5394737,0.82894737,0.6184211,0.81578946,0.94736844,0.94736844,0.92105263,1.0,62,76,-14,13.357142,173,1,6
7,25,0.9605263,0.93421054,0.0,0.9868421,0.81578946,0.0,0.82894737,1.0,0.0,62,75,-13,26.166666,301,49,10
8,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4117647,0.0,0,0,0,28.333334,85,0,49
9,25,0.32352942,0.22058824,0.7794118,1.0,0.7794118,0.64705884,0.85294116,0.8235294,0.5,53,53,0,41.5,83,2,19
10,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,38,50
11,25,0.47297296,0.4864865,0.7972973,1.0,0.9864865,0.9054054,0.5,0.4864865,0.6486486,73,36,37,17.916666,215,4,30
12,25,0.04255319,0.0,0.0,0.0,0.0,0.7659575,0.87234044,1.0,0.7446808,0,35,-35,42.625,306,48,23
13,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,6,49
14,25,0.0,0.0,0.0,0.78571427,1.0,0.73214287,0.0,0.0,0.51785713,56,41,15,22.76923,296,10,49
