AnimalID,TickNum,LandscapePatch 0,LandscapePatch 1,LandscapePatch 2,LandscapePatch 3,LandscapePatch 4,LandscapePatch 5,LandscapePatch 6,LandscapePatch 7,LandscapePatch 8,Current Elevation,Previous Elevation,Fitness Gained,Average Fitness,Total Fitness,X Pos,Y Pos
84,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,42
85,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,8
86,1,7,6,6,6,6,5,4,3,3,6,6,0,0.0,0,32,24
87,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,43
88,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,13,44
89,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,32,15
90,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,40
91,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,9,3
92,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,31,38
93,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15,46
94,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,42,34
95,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,43
0,2,0,1,1,0,2,2,0,2,2,2,2,0,0.0,0,0,26
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,34,49
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,44
3,2,10,13,13,24,22,18,37,57,34,22,13,9,6.0,12,23,28
4,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,42
5,2,1,1,1,3,2,2,7,6,5,2,1,1,1.0,2,30,27
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,38,6
7,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,32,46
8,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,14
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,29,42
10,2,2,2,1,2,2,1,2,2,1,2,1,1,1.0,2,25,47
11,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,10,7
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,44
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,42,48
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,11,46
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7,36
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,46,33
17,2,4,4,5,2,2,2,0,0,1,2,0,2,2.0,2,16,23
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8,13
19,2,1,2,2,1,2,2,1,2,2,2,2,0,1.0,1,23,2
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,30,19
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,12,37
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7,16
23,2,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,22
24,2,0,1,2,0,1,2,0,1,3,1,2,-1,0.0,0,21,35
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15,48
26,2,5,2,1,4,2,1,4,2,1,2,1,1,1.0,2,26,17
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,49
28,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,9,14
29,2,4,4,4,4,5,5,3,3,4,5,4,1,1.5,3,13,25
30,2,1,2,2,1,2,2,1,2,3,2,1,1,1.0,1,23,46
31,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8,13
32,2,5,4,4,4,4,3,2,2,2,4,4,0,1.0,1,36,24
33,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,37,48
34,2,1,2,2,1,2,2,1,2,2,2,1,1,1.0,2,23,3
35,2,18,13,10,22,13,10,24,10,6,13,10,3,2.5,5,28,24
36,2,2,3,3,3,3,3,2,2,2,3,3,0,2.0,2,8,25
37,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,29,30
38,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,42
39,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,48
40,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,35,50
41,2,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,11,22
42,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,39
43,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7,6
44,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,43,14
